Year;Month;Tavg;Sn;Pr;Date
1961;1;-26,4677419354838719;81,1935483870967687;21,9000000000000;1961-01-01
1961;2;-20,4928571428571438;96,1428571428571388;19,7000000000000;1961-02-01
1961;3;-6,5548387096774192;94,7419354838709609;8,4000000000000;1961-03-01
1961;4;-1,1899999999999999;68,7333333333333343;22,3000000000000;1961-04-01
1961;5;2,7032258064516128;23,2258064516129039;38,3000000000000;1961-05-01
1961;6;10,1833333333333336;0,0000000000000000;21,9000000000000;1961-06-01
1961;7;16,6548387096774206;0,0000000000000000;76,7000000000000;1961-07-01
1961;8;12,6967741935483875;0,0000000000000000;121,6000000000000;1961-08-01
1961;9;7,8399999999999999;0,0000000000000000;56,4000000000000;1961-09-01
1961;10;-7,8387096774193550;10,6451612903225801;14,2000000000000;1961-10-01
1961;11;-18,0733333333333341;31,4333333333333336;32,0000000000000;1961-11-01
1961;12;-24,6096774193548384;50,9354838709677438;23,9000000000000;1961-12-01
1962;1;-17,0064516129032270;75,4838709677419359;27,2000000000000;1962-01-01
1962;2;-16,4214285714285708;89,5000000000000000;21,5000000000000;1962-02-01
1962;3;-11,6935483870967740;90,0000000000000000;8,2000000000000;1962-03-01
1962;4;-3,7633333333333332;72,4000000000000057;27,1000000000000;1962-04-01
1962;5;4,6677419354838712;13,3548387096774199;29,3000000000000;1962-05-01
1962;6;13,7900000000000009;0,0000000000000000;90,2000000000000;1962-06-01
1962;7;18,6290322580645160;0,0000000000000000;90,5000000000000;1962-07-01
1962;8;13,9774193548387089;0,0000000000000000;54,6000000000000;1962-08-01
1962;9;7,8799999999999999;0,0000000000000000;44,7000000000000;1962-09-01
1962;10;-4,3935483870967742;2,9354838709677420;29,3000000000000;1962-10-01
1962;11;-18,0966666666666676;36,5000000000000000;34,3000000000000;1962-11-01
1962;12;-20,6322580645161295;67,2580645161290391;37,4000000000000;1962-12-01
1963;1;-22,5838709677419338;80,4193548387096797;16,3000000000000;1963-01-01
1963;2;-15,0714285714285712;94,0357142857142918;19,0000000000000;1963-02-01
1963;3;-13,3177419354838715;93,7741935483871032;15,3000000000000;1963-03-01
1963;4;-7,2566666666666668;91,5666666666666629;13,5000000000000;1963-04-01
1963;5;2,2935483870967741;22,6451612903225801;34,8000000000000;1963-05-01
1963;6;11,5433333333333330;0,0000000000000000;64,7000000000000;1963-06-01
1963;7;16,8064516129032242;0,0000000000000000;43,4000000000000;1963-07-01
1963;8;13,6225806451612907;0,0000000000000000;40,9000000000000;1963-08-01
1963;9;6,9466666666666663;0,0000000000000000;89,6000000000000;1963-09-01
1963;10;-0,2258064516129032;1,6774193548387097;21,1000000000000;1963-10-01
1963;11;-13,9700000000000006;23,5000000000000000;36,3000000000000;1963-11-01
1963;12;-23,2612903225806456;63,0967741935483843;41,7000000000000;1963-12-01
1964;1;-17,5354838709677416;77,1612903225806406;26,8000000000000;1964-01-01
1964;2;-24,6620689655172427;80,2068965517241423;3,4000000000000;1964-02-01
1964;3;-20,2645161290322591;84,3548387096774235;8,3000000000000;1964-03-01
1964;4;-8,3333333333333339;75,8666666666666600;3,2000000000000;1964-04-01
1964;5;2,8612903225806452;13,6774193548387100;11,1000000000000;1964-05-01
1964;6;11,7066666666666670;0,0000000000000000;77,5000000000000;1964-06-01
1964;7;18,5451612903225822;0,0000000000000000;52,0000000000000;1964-07-01
1964;8;15,4000000000000004;0,0000000000000000;19,9000000000000;1964-08-01
1964;9;8,9833333333333343;0,0000000000000000;36,2000000000000;1964-09-01
1964;10;-5,0548387096774192;6,4516129032258061;16,0000000000000;1964-10-01
1964;11;-16,8799999999999990;36,9333333333333300;32,0000000000000;1964-11-01
1964;12;-22,8838709677419345;55,1612903225806477;25,0000000000000;1964-12-01
1965;1;-21,3500000000000014;68,5000000000000000;12,4000000000000;1965-01-01
1965;2;-24,5714285714285730;78,5000000000000000;9,2000000000000;1965-02-01
1965;3;-9,7467741935483865;85,8064516129032313;18,1000000000000;1965-03-01
1965;4;-4,9950000000000001;73,8333333333333286;8,8000000000000;1965-04-01
1965;5;3,7677419354838708;22,8548387096774199;53,8000000000000;1965-05-01
1965;6;10,4183333333333330;0,0000000000000000;69,8000000000000;1965-06-01
1965;7;18,7451612903225815;0,0000000000000000;94,0000000000000;1965-07-01
1965;8;14,2806451612903231;0,0000000000000000;71,7000000000000;1965-08-01
1965;9;5,7300000000000004;0,0000000000000000;42,5000000000000;1965-09-01
1965;10;-0,9258064516129032;2,5483870967741935;29,9000000000000;1965-10-01
1965;11;-22,5500000000000007;10,7333333333333325;33,4000000000000;1965-11-01
1965;12;-26,0322580645161281;24,5161290322580641;27,1000000000000;1965-12-01
1966;1;-29,7322580645161274;28,5161290322580641;24,8000000000000;1966-01-01
1966;2;-31,0392857142857146;28,3928571428571423;20,3000000000000;1966-02-01
1966;3;-17,8870967741935480;29,2903225806451601;10,9000000000000;1966-03-01
1966;4;-9,7333333333333325;35,1333333333333329;27,7000000000000;1966-04-01
1966;5;-0,0870967741935484;1,1774193548387097;46,3000000000000;1966-05-01
1966;6;13,3000000000000007;0,0000000000000000;97,8000000000000;1966-06-01
1966;7;16,1000000000000014;0,0000000000000000;80,0000000000000;1966-07-01
1966;8;13,9000000000000004;0,0000000000000000;43,4000000000000;1966-08-01
1966;9;9,9000000000000004;0,0000000000000000;64,6000000000000;1966-09-01
1966;10;-6,5209677419354835;5,7258064516129030;73,2000000000000;1966-10-01
1966;11;-21,4100000000000001;51,0666666666666700;63,5000000000000;1966-11-01
1966;12;-28,5354838709677416;74,7741935483871032;27,0000000000000;1966-12-01
1967;1;-23,6000000000000014;76,5806451612903203;22,5000000000000;1967-01-01
1967;2;-23,7857142857142847;72,2500000000000000;13,5000000000000;1967-02-01
1967;3;-9,2645161290322573;79,4838709677419359;24,6500000000000;1967-03-01
1967;4;-4,4900000000000002;60,5000000000000000;9,8000000000000;1967-04-01
1967;5;-0,2483870967741936;0,3387096774193548;46,5000000000000;1967-05-01
1967;6;14,4000000000000004;0,0333333333333333;23,2000000000000;1967-06-01
1967;7;21,6999999999999993;0,0000000000000000;34,9000000000000;1967-07-01
1967;8;12,5000000000000000;0,0000000000000000;12,7000000000000;1967-08-01
1967;9;6,4000000000000004;0,0000000000000000;38,1500000000000;1967-09-01
1967;10;-0,4451612903225807;0,3225806451612903;46,4500000000000;1967-10-01
1967;11;-17,1383333333333319;9,0999999999999996;18,1000000000000;1967-11-01
1967;12;-17,1387096774193566;19,1935483870967758;24,5000000000000;1967-12-01
1968;1;-29,8096774193548377;39,1612903225806477;23,3000000000000;1968-01-01
1968;2;-19,3206896551724121;40,6896551724137936;22,0000000000000;1968-02-01
1968;3;-6,3387096774193550;34,9032258064516157;25,0000000000000;1968-03-01
1968;4;-4,8333333333333330;14,1166666666666671;29,4500000000000;1968-04-01
1968;5;-0,4483870967741936;0,2258064516129032;54,3000000000000;1968-05-01
1968;6;10,8000000000000007;0,0333333333333333;63,4000000000000;1968-06-01
1968;7;18,8999999999999986;0,0000000000000000;49,4000000000000;1968-07-01
1968;8;12,1999999999999993;0,0000000000000000;59,7333333333333;1968-08-01
1968;9;3,2000000000000002;0,8666666666666667;41,3666666666667;1968-09-01
1968;10;-3,3870967741935485;4,8709677419354840;31,8500000000000;1968-10-01
1968;11;-27,8500000000000014;12,6666666666666661;32,0000000000000;1968-11-01
1968;12;-34,0193548387096740;15,0322580645161299;18,3000000000000;1968-12-01
1969;1;-35,0870967741935473;28,2903225806451601;25,5000000000000;1969-01-01
1969;2;-36,4821428571428541;24,6071428571428577;10,6500000000000;1969-02-01
1969;3;-15,7580645161290320;37,7096774193548399;21,5000000000000;1969-03-01
1969;4;-7,7900000000000000;27,7666666666666657;24,8000000000000;1969-04-01
1969;5;-1,1370967741935485;20,6129032258064520;54,1000000000000;1969-05-01
1969;6;12,9000000000000004;0,0000000000000000;65,4000000000000;1969-06-01
1969;7;21,1000000000000014;0,0000000000000000;41,5000000000000;1969-07-01
1969;8;12,8000000000000007;0,0000000000000000;102,5000000000000;1969-08-01
1969;9;5,4000000000000004;0,0000000000000000;61,9000000000000;1969-09-01
1969;10;-5,8258064516129036;8,5000000000000000;32,9500000000000;1969-10-01
1969;11;-9,6233333333333331;21,6000000000000014;37,8000000000000;1969-11-01
1969;12;-23,2161290322580633;33,4838709677419359;22,8500000000000;1969-12-01
1970;1;-26,6645161290322577;36,6774193548387117;24,4000000000000;1970-01-01
1970;2;-23,4214285714285708;41,2857142857142847;34,0000000000000;1970-02-01
1970;3;-15,4129032258064509;41,8709677419354804;1,0000000000000;1970-03-01
1970;4;-4,8200000000000003;32,3833333333333329;49,2000000000000;1970-04-01
1970;5;-1,6677419354838710;19,3870967741935480;36,8000000000000;1970-05-01
1970;6;11,5000000000000000;0,0000000000000000;54,5000000000000;1970-06-01
1970;7;17,8999999999999986;0,0000000000000000;28,5000000000000;1970-07-01
1970;8;11,5999999999999996;0,0000000000000000;92,8500000000000;1970-08-01
1970;9;7,5999999999999996;0,0000000000000000;34,6000000000000;1970-09-01
1970;10;-5,5354838709677416;12,0322580645161299;43,4000000000000;1970-10-01
1970;11;-16,4683333333333337;19,7666666666666657;44,2000000000000;1970-11-01
1970;12;-22,9532258064516128;25,3225806451612918;24,0000000000000;1970-12-01
1971;1;-21,8370967741935473;27,7419354838709680;39,6500000000000;1971-01-01
1971;2;-30,5142857142857125;40,2857142857142847;1,9000000000000;1971-02-01
1971;3;-17,7387096774193544;45,8709677419354804;32,5000000000000;1971-03-01
1971;4;-5,8233333333333333;40,7000000000000028;26,7000000000000;1971-04-01
1971;5;0,4322580645161290;2,6612903225806450;62,7000000000000;1971-05-01
1971;6;15,6999999999999993;0,0000000000000000;36,6000000000000;1971-06-01
1971;7;15,5999999999999996;0,0000000000000000;44,4000000000000;1971-07-01
1971;8;15,1999999999999993;0,0000000000000000;47,7000000000000;1971-08-01
1971;9;7,0000000000000000;0,0000000000000000;96,8500000000000;1971-09-01
1971;10;-2,7161290322580647;1,1935483870967742;49,3000000000000;1971-10-01
1971;11;-9,6950000000000003;7,6333333333333337;28,8500000000000;1971-11-01
1971;12;-23,1854838709677402;19,9677419354838719;22,7000000000000;1971-12-01
1972;1;-31,9080645161290306;29,5483870967741922;16,4500000000000;1972-01-01
1972;2;-23,8172413793103459;30,1034482758620676;22,0000000000000;1972-02-01
1972;3;-15,2129032258064516;24,6451612903225801;13,3000000000000;1972-03-01
1972;4;-3,8933333333333335;11,5000000000000000;37,8500000000000;1972-04-01
1972;5;-1,1209677419354840;0,2258064516129032;53,1000000000000;1972-05-01
1972;6;15,5999999999999996;0,0000000000000000;24,4500000000000;1972-06-01
1972;7;16,3000000000000007;0,0000000000000000;36,6000000000000;1972-07-01
1972;8;13,4000000000000004;0,0000000000000000;53,4000000000000;1972-08-01
1972;9;4,0999999999999996;0,0000000000000000;82,8000000000000;1972-09-01
1972;10;-4,4451612903225808;6,5483870967741939;56,1000000000000;1972-10-01
1972;11;-19,5566666666666684;27,1000000000000014;42,1000000000000;1972-11-01
1972;12;-26,3322580645161288;43,5161290322580641;33,3500000000000;1972-12-01
1973;1;-25,6177419354838705;38,7096774193548399;31,4500000000000;1973-01-01
1973;2;-20,8696428571428569;43,6071428571428541;17,7500000000000;1973-02-01
1973;3;-11,9387096774193555;48,5483870967741922;16,9000000000000;1973-03-01
1973;4;-4,3499999999999996;42,7999999999999972;31,3000000000000;1973-04-01
1973;5;-1,1741935483870967;13,7096774193548381;21,4000000000000;1973-05-01
1973;6;12,5999999999999996;0,0000000000000000;45,6500000000000;1973-06-01
1973;7;17,3999999999999986;0,0000000000000000;82,4500000000000;1973-07-01
1973;8;16,0000000000000000;0,0000000000000000;41,9000000000000;1973-08-01
1973;9;8,4000000000000004;0,0000000000000000;94,7500000000000;1973-09-01
1973;10;-3,2548387096774194;2,3225806451612905;45,2000000000000;1973-10-01
1973;11;-9,7216666666666658;20,8833333333333329;48,5000000000000;1973-11-01
1973;12;-15,9935483870967747;46,0645161290322562;45,3500000000000;1973-12-01
1974;1;-35,2741935483870961;52,1612903225806477;16,8000000000000;1974-01-01
1974;2;-30,3821428571428562;52,7500000000000000;13,0000000000000;1974-02-01
1974;3;-16,7129032258064534;55,0967741935483843;22,7000000000000;1974-03-01
1974;4;-4,6833333333333336;35,6499999999999986;23,1500000000000;1974-04-01
1974;5;-1,3661290322580646;0,9354838709677419;57,9500000000000;1974-05-01
1974;6;11,5999999999999996;0,0000000000000000;27,8000000000000;1974-06-01
1974;7;16,1000000000000014;0,0000000000000000;124,1000000000000;1974-07-01
1974;8;14,5999999999999996;0,0000000000000000;166,2000000000000;1974-08-01
1974;9;7,7000000000000002;0,0000000000000000;69,8000000000000;1974-09-01
1974;10;-9,0903225806451609;7,1612903225806450;71,6000000000000;1974-10-01
1974;11;-21,9833333333333343;30,6333333333333329;38,2500000000000;1974-11-01
1974;12;-21,0580645161290327;45,7096774193548399;32,9000000000000;1974-12-01
1975;1;-17,6548387096774206;59,9354838709677438;47,6000000000000;1975-01-01
1975;2;-19,2142857142857153;55,3928571428571459;19,8000000000000;1975-02-01
1975;3;-11,4032258064516121;57,2580645161290320;35,1500000000000;1975-03-01
1975;4;-4,3366666666666669;39,6666666666666643;35,9000000000000;1975-04-01
1975;5;-0,0935483870967742;7,4193548387096770;19,6500000000000;1975-05-01
1975;6;12,4000000000000004;0,0000000000000000;27,3000000000000;1975-06-01
1975;7;19,0000000000000000;0,0000000000000000;60,5000000000000;1975-07-01
1975;8;12,4000000000000004;0,0000000000000000;143,5000000000000;1975-08-01
1975;9;8,4000000000000004;0,0000000000000000;67,3500000000000;1975-09-01
1975;10;-3,6532258064516130;2,8548387096774195;53,0500000000000;1975-10-01
1975;11;-17,6733333333333320;7,6333333333333337;29,8000000000000;1975-11-01
1975;12;-22,0129032258064505;15,7419354838709680;23,7000000000000;1975-12-01
1976;1;-20,8645161290322569;20,0967741935483879;22,2000000000000;1976-01-01
1976;2;-23,7172413793103445;28,7241379310344840;23,9000000000000;1976-02-01
1976;3;-17,0516129032258057;30,3225806451612918;18,6000000000000;1976-03-01
1976;4;-3,7316666666666665;18,7833333333333350;23,1500000000000;1976-04-01
1976;5;0,0129032258064516;0,4193548387096774;35,8000000000000;1976-05-01
1976;6;16,3000000000000007;0,0000000000000000;31,4500000000000;1976-06-01
1976;7;18,6000000000000014;0,0000000000000000;99,3000000000000;1976-07-01
1976;8;12,8000000000000007;0,0000000000000000;82,8000000000000;1976-08-01
1976;9;6,9000000000000004;0,0000000000000000;71,7000000000000;1976-09-01
1976;10;-8,8322580645161288;1,2580645161290323;28,9000000000000;1976-10-01
1976;11;-14,7666666666666675;19,2666666666666657;45,0000000000000;1976-11-01
1976;12;-28,1354838709677431;45,0645161290322562;36,7000000000000;1976-12-01
1977;1;-30,5806451612903238;45,3870967741935516;13,8000000000000;1977-01-01
1977;2;-29,7749999999999986;43,4285714285714306;12,3000000000000;1977-02-01
1977;3;-15,6258064516129025;47,3225806451612883;38,5000000000000;1977-03-01
1977;4;-3,0966666666666667;47,9666666666666686;38,1000000000000;1977-04-01
1977;5;4,0774193548387094;2,7096774193548385;40,6000000000000;1977-05-01
1977;6;14,1400000000000006;0,0000000000000000;82,0000000000000;1977-06-01
1977;7;16,7709677419354826;0,0000000000000000;57,4000000000000;1977-07-01
1977;8;12,5129032258064523;0,0000000000000000;94,9000000000000;1977-08-01
1977;9;6,2166666666666668;0,2666666666666667;79,1000000000000;1977-09-01
1977;10;-7,1903225806451614;15,2258064516129039;88,3000000000000;1977-10-01
1977;11;-11,3499999999999996;45,5000000000000000;151,5000000000000;1977-11-01
1977;12;-24,6064516129032249;57,2903225806451601;21,8000000000000;1977-12-01
1978;1;-22,2258064516129039;57,6451612903225836;41,9000000000000;1978-01-01
1978;2;-20,4464285714285730;57,5000000000000000;25,5000000000000;1978-02-01
1978;3;-13,4451612903225808;52,9354838709677438;21,4000000000000;1978-03-01
1978;4;-5,1833333333333336;57,0000000000000000;35,6000000000000;1978-04-01
1978;5;2,6129032258064515;3,8709677419354840;27,0000000000000;1978-05-01
1978;6;12,2300000000000004;0,0000000000000000;96,5000000000000;1978-06-01
1978;7;18,5258064516129046;0,0000000000000000;48,4000000000000;1978-07-01
1978;8;12,1483870967741936;0,0000000000000000;105,4000000000000;1978-08-01
1978;9;5,8899999999999997;0,0000000000000000;80,1000000000000;1978-09-01
1978;10;0,0741935483870968;1,8064516129032258;38,3000000000000;1978-10-01
1978;11;-6,7466666666666670;7,5666666666666664;31,3000000000000;1978-11-01
1978;12;-21,7580645161290320;16,0645161290322598;43,6000000000000;1978-12-01
1979;1;-35,0258064516129011;23,5483870967741922;25,1000000000000;1979-01-01
1979;2;-29,3392857142857153;34,5714285714285694;29,6000000000000;1979-02-01
1979;3;-15,9935483870967747;50,2258064516129039;30,0000000000000;1979-03-01
1979;4;-6,0866666666666669;56,1666666666666643;18,8000000000000;1979-04-01
1979;5;1,9161290322580646;10,8709677419354840;42,0000000000000;1979-05-01
1979;6;15,0800000000000001;0,0000000000000000;54,7000000000000;1979-06-01
1979;7;18,8903225806451616;0,0000000000000000;52,7000000000000;1979-07-01
1979;8;12,6161290322580637;0,0000000000000000;112,1000000000000;1979-08-01
1979;9;8,0833333333333339;0,0000000000000000;65,7000000000000;1979-09-01
1979;10;-3,9096774193548387;9,0000000000000000;74,6000000000000;1979-10-01
1979;11;-15,2400000000000002;30,1999999999999993;39,6000000000000;1979-11-01
1979;12;-22,0419354838709687;52,6451612903225836;41,5000000000000;1979-12-01
1980;1;-26,3838709677419345;58,7419354838709680;21,3000000000000;1980-01-01
1980;2;-22,7724137931034498;61,4827586206896584;25,9000000000000;1980-02-01
1980;3;-17,6483870967741936;73,1935483870967687;13,0000000000000;1980-03-01
1980;4;-5,6666666666666670;66,0333333333333314;22,3000000000000;1980-04-01
1980;5;1,2870967741935484;13,5806451612903221;39,6000000000000;1980-05-01
1980;6;12,2266666666666666;0,0000000000000000;49,6000000000000;1980-06-01
1980;7;17,4870967741935495;0,0000000000000000;97,1000000000000;1980-07-01
1980;8;14,8064516129032260;0,0000000000000000;57,9000000000000;1980-08-01
1980;9;7,9733333333333336;0,0000000000000000;32,3000000000000;1980-09-01
1980;10;-1,6967741935483871;2,8709677419354840;33,4000000000000;1980-10-01
1980;11;-14,1866666666666674;17,5666666666666664;57,5000000000000;1980-11-01
1980;12;-20,6387096774193566;46,7096774193548399;53,7000000000000;1980-12-01
1981;1;-18,9645161290322584;50,3225806451612883;23,4000000000000;1981-01-01
1981;2;-20,0821428571428555;52,9285714285714306;26,4000000000000;1981-02-01
1981;3;-11,6838709677419352;48,8064516129032242;21,1000000000000;1981-03-01
1981;4;-1,8633333333333333;17,3000000000000007;35,0000000000000;1981-04-01
1981;5;2,8709677419354840;0,1290322580645161;54,3000000000000;1981-05-01
1981;6;13,8933333333333326;0,0000000000000000;61,9000000000000;1981-06-01
1981;7;16,8322580645161288;0,0000000000000000;55,0000000000000;1981-07-01
1981;8;15,7451612903225797;0,0000000000000000;14,9000000000000;1981-08-01
1981;9;6,3266666666666662;0,6666666666666666;65,2000000000000;1981-09-01
